source,target,weight,timestamp
user94,user70,4,2025-04-22T04:07:28.891359
user94,user74,3,2024-08-07T04:07:28.891364
user94,user80,3,2024-10-25T04:07:28.891367
user94,user82,4,2024-11-08T04:07:28.891369
user94,user84,3,2024-11-05T04:07:28.891371
user94,user85,3,2024-12-15T04:07:28.891374
user94,user91,4,2024-07-10T04:07:28.891376
user94,user95,5,2025-03-14T04:07:28.891379
user94,user96,3,2024-12-11T04:07:28.891381
user94,user97,3,2024-04-22T04:07:28.891384
user94,user98,4,2024-10-14T04:07:28.891389
user94,user100,3,2024-12-02T04:07:28.891391
user94,user102,5,2024-10-25T04:07:28.891394
user94,user103,4,2024-09-29T04:07:28.891396
user94,user130,1,2024-04-24T04:07:28.891399
user94,user145,1,2024-11-03T04:07:28.891401
user95,user28,2,2024-12-05T04:07:28.891404
user95,user64,4,2025-04-16T04:07:28.891407
user95,user66,5,2024-09-07T04:07:28.891409
user95,user68,4,2025-04-07T04:07:28.891412
user95,user71,4,2024-11-13T04:07:28.891414
user95,user74,5,2024-08-18T04:07:28.891417
user95,user75,4,2024-06-28T04:07:28.891419
user95,user77,4,2024-04-24T04:07:28.891422
user95,user80,3,2024-11-14T04:07:28.891424
user95,user81,5,2024-12-16T04:07:28.891427
user95,user83,4,2025-01-20T04:07:28.891429
user95,user85,3,2024-08-31T04:07:28.891433
user95,user87,4,2024-12-18T04:07:28.891436
user95,user89,4,2025-02-19T04:07:28.891438
user95,user92,5,2024-08-27T04:07:28.891441
user95,user93,3,2024-11-15T04:07:28.891443
user95,user97,4,2024-12-07T04:07:28.891446
user95,user98,5,2024-11-06T04:07:28.891448
user95,user99,4,2024-09-14T04:07:28.891451
user95,user100,4,2024-05-06T04:07:28.891453
user95,user101,3,2024-05-15T04:07:28.891456
user96,user1,1,2025-04-08T04:07:28.891461
user96,user2,1,2025-04-04T04:07:28.891464
user96,user59,5,2025-01-04T04:07:28.891467
user96,user62,3,2024-12-22T04:07:28.891469
user96,user65,3,2025-02-16T04:07:28.891472
user96,user66,3,2024-11-14T04:07:28.891474
user96,user70,3,2024-11-15T04:07:28.891476
user96,user77,5,2025-01-30T04:07:28.891479
user96,user78,4,2024-10-26T04:07:28.891481
user96,user80,4,2025-03-12T04:07:28.891484
user96,user84,5,2025-04-22T04:07:28.891486
user96,user86,3,2024-10-27T04:07:28.891489
user96,user87,3,2024-06-24T04:07:28.891491
user96,user92,4,2024-06-20T04:07:28.891494
user96,user97,4,2025-02-23T04:07:28.891496
user96,user104,4,2024-11-07T04:07:28.891499
user96,user128,2,2024-11-30T04:07:28.891505
user96,user160,2,2024-06-03T04:07:28.891508
user97,user1,1,2024-09-13T04:07:28.891511
user97,user32,1,2024-11-19T04:07:28.891513
user97,user58,4,2025-01-16T04:07:28.891515
user97,user59,4,2025-02-18T04:07:28.891520
user97,user62,5,2024-08-17T04:07:28.891522
user97,user68,5,2024-08-25T04:07:28.891525
user97,user75,4,2024-11-13T04:07:28.891527
user97,user79,3,2024-07-11T04:07:28.891530
user97,user81,3,2024-11-17T04:07:28.891532
user97,user84,5,2024-10-04T04:07:28.891535
user97,user95,5,2024-10-23T04:07:28.891537
user97,user96,5,2024-09-26T04:07:28.891539
user97,user102,4,2025-01-03T04:07:28.891542
user97,user179,1,2024-09-04T04:07:28.891544
user97,user182,2,2025-04-14T04:07:28.891547
user97,user196,2,2024-11-23T04:07:28.891549
user98,user56,3,2024-06-27T04:07:28.891552
user98,user57,3,2024-05-15T04:07:28.891554
user98,user59,4,2025-01-31T04:07:28.891557
user98,user61,4,2024-08-29T04:07:28.891559
user98,user63,4,2024-09-04T04:07:28.891562
user98,user66,4,2024-08-29T04:07:28.891564
user98,user71,3,2024-07-20T04:07:28.891567
user98,user79,3,2024-06-02T04:07:28.891569
user98,user81,3,2024-09-04T04:07:28.891572
user98,user84,5,2024-08-17T04:07:28.891574
user98,user88,5,2024-09-29T04:07:28.891580
user98,user91,5,2024-08-31T04:07:28.891583
user98,user96,4,2024-11-23T04:07:28.891586
user98,user102,5,2024-12-28T04:07:28.891588
user98,user174,1,2025-02-05T04:07:28.891591
user99,user4,2,2024-08-07T04:07:28.891593
user99,user61,5,2024-09-07T04:07:28.891596
user99,user64,3,2024-09-17T04:07:28.891599
user99,user77,4,2024-07-20T04:07:28.891601
user99,user78,4,2025-04-04T04:07:28.891605
user99,user79,3,2024-10-01T04:07:28.891608
user99,user81,5,2025-03-28T04:07:28.891610
user99,user85,3,2025-04-09T04:07:28.891613
user99,user88,5,2025-04-22T04:07:28.891615
user99,user89,5,2025-02-18T04:07:28.891618
user99,user94,5,2024-07-06T04:07:28.891622
user99,user95,3,2024-10-01T04:07:28.891625
user99,user98,5,2024-11-02T04:07:28.891627
user99,user101,5,2025-04-18T04:07:28.891630
user99,user104,4,2024-12-28T04:07:28.891634
user99,user137,1,2024-11-07T04:07:28.891637
user100,user58,4,2025-02-07T04:07:28.891639
user100,user59,3,2024-08-01T04:07:28.891643
user100,user64,5,2024-12-29T04:07:28.891647
user100,user66,4,2024-06-02T04:07:28.891649
user100,user67,3,2024-08-02T04:07:28.891652
user100,user74,4,2024-11-02T04:07:28.891654
user100,user78,4,2024-07-01T04:07:28.891657
user100,user79,5,2024-11-19T04:07:28.891659
user100,user82,4,2025-01-15T04:07:28.891662
user100,user83,3,2024-06-02T04:07:28.891664
user100,user90,4,2024-06-25T04:07:28.891672
user100,user91,4,2025-01-06T04:07:28.891675
user100,user94,4,2025-01-08T04:07:28.891678
user100,user95,5,2024-12-02T04:07:28.891680
user100,user99,5,2025-02-14T04:07:28.891683
user100,user103,4,2024-04-29T04:07:28.891685
user100,user151,2,2025-03-11T04:07:28.891688
user100,user178,2,2025-03-28T04:07:28.891690
user101,user57,3,2024-08-07T04:07:28.891693
user101,user58,5,2024-07-06T04:07:28.891696
user101,user60,5,2025-03-18T04:07:28.891701
user101,user61,4,2024-10-26T04:07:28.891703
user101,user62,5,2024-12-26T04:07:28.891706
user101,user64,5,2024-11-12T04:07:28.891708
user101,user68,5,2025-01-14T04:07:28.891710
user101,user75,4,2025-04-02T04:07:28.891713
user101,user84,4,2025-04-02T04:07:28.891715
user101,user85,3,2025-03-26T04:07:28.891718
user101,user86,4,2025-04-19T04:07:28.891721
user101,user87,5,2024-10-15T04:07:28.891723
user101,user93,5,2024-05-17T04:07:28.891725
user101,user96,5,2024-07-06T04:07:28.891728
user101,user103,4,2024-05-01T04:07:28.891731
user102,user65,5,2024-09-25T04:07:28.891734
user102,user67,5,2024-11-03T04:07:28.891736
user102,user73,5,2024-09-05T04:07:28.891739
user102,user74,5,2024-10-20T04:07:28.891743
user102,user86,5,2024-10-19T04:07:28.891745
user102,user91,3,2025-02-09T04:07:28.891748
user102,user99,4,2024-06-19T04:07:28.891750
user102,user103,4,2024-12-07T04:07:28.891753
user102,user104,3,2024-08-24T04:07:28.891755
user102,user141,2,2025-04-13T04:07:28.891758
user102,user180,2,2025-03-10T04:07:28.891760
user103,user16,1,2025-01-23T04:07:28.891763
user103,user35,2,2024-08-10T04:07:28.891765
user103,user62,4,2024-10-04T04:07:28.891768
user103,user63,5,2024-05-28T04:07:28.891770
user103,user65,5,2024-06-08T04:07:28.891773
user103,user71,5,2024-06-06T04:07:28.891776
user103,user74,3,2024-11-05T04:07:28.891778
user103,user76,5,2024-08-19T04:07:28.891780
user103,user77,4,2024-07-12T04:07:28.891786
user103,user89,3,2024-10-18T04:07:28.891789
user103,user98,5,2024-10-14T04:07:28.891791
user103,user101,5,2024-09-04T04:07:28.891794
user103,user105,5,2024-08-11T04:07:28.891796
user103,user138,1,2025-03-09T04:07:28.891799
user104,user46,2,2024-12-20T04:07:28.891802
user104,user56,5,2024-07-26T04:07:28.891804
user104,user61,5,2024-10-15T04:07:28.891807
user104,user64,5,2025-03-01T04:07:28.891809
user104,user71,4,2024-09-08T04:07:28.891814
user104,user77,3,2025-02-19T04:07:28.891817
user104,user82,4,2025-01-21T04:07:28.891819
user104,user83,5,2024-12-12T04:07:28.891822
user104,user86,5,2025-03-21T04:07:28.891824
user104,user94,4,2024-11-08T04:07:28.891826
user104,user95,5,2025-01-04T04:07:28.891829
user104,user111,2,2024-07-16T04:07:28.891831
user104,user124,1,2024-05-07T04:07:28.891834
user105,user12,1,2024-10-16T04:07:28.891837
user105,user60,3,2025-02-27T04:07:28.891839
user105,user62,5,2024-06-10T04:07:28.891842
user105,user70,5,2025-03-09T04:07:28.891844
user105,user74,5,2024-07-25T04:07:28.891847
user105,user75,3,2024-08-26T04:07:28.891849
user105,user78,5,2024-12-04T04:07:28.891852
user105,user79,4,2024-11-26T04:07:28.891856
user105,user82,3,2025-02-10T04:07:28.891858
user105,user83,4,2024-08-17T04:07:28.891861
user105,user88,4,2025-02-05T04:07:28.891863
user105,user90,4,2024-05-24T04:07:28.891866
user105,user92,4,2025-03-08T04:07:28.891870
user105,user98,4,2024-06-12T04:07:28.891873
user105,user102,3,2025-04-15T04:07:28.891875
user105,user180,2,2024-07-23T04:07:28.891878
user129,user130,5,2024-07-15T04:07:28.891881
user129,user131,5,2024-09-12T04:07:28.891883
user129,user132,5,2024-07-08T04:07:28.891886
user129,user138,3,2024-07-26T04:07:28.891888
user129,user141,4,2024-08-13T04:07:28.891891
user129,user142,4,2024-07-28T04:07:28.891893
user129,user143,3,2025-01-21T04:07:28.891896
user129,user111,5,2025-04-22T04:07:28.891898
user129,user114,3,2024-06-15T04:07:28.891901
user130,user131,5,2025-02-08T04:07:28.891903
user130,user135,4,2025-03-04T04:07:28.891906
user130,user139,5,2025-03-10T04:07:28.891908
user130,user141,4,2024-08-26T04:07:28.891911
user130,user142,4,2024-06-19T04:07:28.891913
user130,user152,4,2024-05-08T04:07:28.891916
user130,user106,5,2024-12-03T04:07:28.891918
user130,user108,4,2024-05-29T04:07:28.891922
user130,user109,3,2024-10-04T04:07:28.891925
user130,user111,5,2024-10-05T04:07:28.891927
user130,user114,4,2024-10-11T04:07:28.891930
user130,user115,4,2025-02-19T04:07:28.891932
user130,user116,4,2025-03-30T04:07:28.891935
user130,user117,5,2025-01-19T04:07:28.891937
user130,user119,5,2024-08-17T04:07:28.891939
user130,user122,5,2024-11-30T04:07:28.891942
user130,user127,5,2025-03-23T04:07:28.891944
user131,user13,1,2024-05-06T04:07:28.891947
user131,user37,1,2025-01-30T04:07:28.891950
user131,user71,2,2024-08-29T04:07:28.891954
user131,user99,1,2025-02-06T04:07:28.891956
user131,user133,3,2024-05-03T04:07:28.891958
user131,user134,4,2024-07-07T04:07:28.891961
user131,user136,3,2024-07-26T04:07:28.891964
user131,user137,4,2025-02-14T04:07:28.891966
user131,user143,3,2024-09-24T04:07:28.891970
user131,user145,4,2024-06-01T04:07:28.891972
user131,user152,5,2024-05-23T04:07:28.891975
user131,user111,5,2024-11-20T04:07:28.891977
user131,user113,5,2024-12-24T04:07:28.891980
user131,user115,5,2024-04-22T04:07:28.891984
user131,user117,3,2025-02-22T04:07:28.891991
user131,user120,5,2025-03-02T04:07:28.891994
user131,user123,5,2024-08-26T04:07:28.891997
user131,user127,3,2024-12-24T04:07:28.891999
user131,user128,5,2024-05-18T04:07:28.892003
user132,user103,2,2024-05-14T04:07:28.892006
user132,user129,5,2025-03-23T04:07:28.892008
user132,user130,3,2024-06-02T04:07:28.892011
user132,user141,4,2024-05-20T04:07:28.892013
user132,user145,3,2024-06-26T04:07:28.892016
user132,user146,3,2025-02-14T04:07:28.892018
user132,user150,5,2025-03-25T04:07:28.892021
user132,user151,4,2024-12-09T04:07:28.892025
user132,user152,3,2024-08-01T04:07:28.892027
user132,user106,5,2024-08-05T04:07:28.892030
user132,user114,3,2024-05-08T04:07:28.892032
user132,user116,3,2024-06-29T04:07:28.892035
user132,user120,5,2024-10-03T04:07:28.892037
user132,user126,4,2024-08-25T04:07:28.892040
user133,user25,2,2024-10-06T04:07:28.892043
user133,user130,4,2025-01-11T04:07:28.892047
user133,user131,4,2024-07-20T04:07:28.892050
user133,user132,4,2024-11-21T04:07:28.892052
user133,user134,3,2025-03-09T04:07:28.892055
user133,user135,5,2024-10-08T04:07:28.892057
user133,user136,3,2024-12-20T04:07:28.892060
user133,user138,3,2024-07-19T04:07:28.892062
user133,user139,4,2024-04-28T04:07:28.892065
user133,user140,3,2024-08-15T04:07:28.892072
user133,user141,3,2024-11-10T04:07:28.892075
user133,user150,3,2024-10-31T04:07:28.892077
user133,user152,4,2024-07-27T04:07:28.892080
user133,user107,4,2025-04-15T04:07:28.892082
user133,user109,3,2024-04-22T04:07:28.892085
user133,user112,4,2024-07-21T04:07:28.892087
user133,user114,5,2024-07-24T04:07:28.892090
user133,user116,4,2024-07-01T04:07:28.892093
user133,user117,5,2024-06-18T04:07:28.892096
user133,user124,3,2024-09-10T04:07:28.892098
user133,user187,1,2024-11-28T04:07:28.892101
user134,user27,1,2024-10-25T04:07:28.892104
user134,user133,4,2024-06-22T04:07:28.892106
user134,user138,5,2024-12-27T04:07:28.892109
user134,user140,5,2024-12-08T04:07:28.892111
user134,user149,5,2024-12-19T04:07:28.892114
user134,user150,3,2025-03-05T04:07:28.892116
user134,user106,3,2025-01-12T04:07:28.892119
user134,user107,3,2025-02-09T04:07:28.892121
user134,user108,3,2024-05-10T04:07:28.892124
user134,user111,4,2025-02-22T04:07:28.892126
user134,user112,4,2024-10-17T04:07:28.892129
user134,user113,3,2024-12-06T04:07:28.892131
user134,user120,3,2024-11-16T04:07:28.892134
user134,user123,3,2024-05-09T04:07:28.892137
user134,user128,5,2024-12-30T04:07:28.892139
user135,user30,2,2024-10-02T04:07:28.892142
user135,user138,5,2024-12-22T04:07:28.892145
user135,user139,3,2024-06-06T04:07:28.892147
user135,user141,3,2024-05-11T04:07:28.892150
user135,user145,5,2024-06-04T04:07:28.892152
user135,user150,4,2025-01-04T04:07:28.892155
user135,user107,3,2025-03-11T04:07:28.892157
user135,user111,4,2025-03-13T04:07:28.892160
user135,user112,4,2024-10-10T04:07:28.892162
user135,user114,5,2025-04-21T04:07:28.892165
user135,user124,4,2024-07-10T04:07:28.892167
user135,user164,1,2024-12-05T04:07:28.892170
user135,user190,2,2024-05-17T04:07:28.892172
user136,user3,1,2024-11-29T04:07:28.892175
user136,user95,2,2025-04-19T04:07:28.892178
user136,user132,4,2025-03-01T04:07:28.892180
user136,user140,4,2024-06-18T04:07:28.892183
user136,user144,3,2024-12-09T04:07:28.892185
user136,user145,5,2024-06-14T04:07:28.892188
user136,user146,4,2025-02-12T04:07:28.892190
user136,user149,4,2024-06-04T04:07:28.892193
user136,user150,4,2024-11-18T04:07:28.892195
user136,user108,3,2024-10-25T04:07:28.892197
user136,user109,3,2024-11-24T04:07:28.892200
user136,user116,4,2024-10-24T04:07:28.892203
user136,user117,3,2024-11-28T04:07:28.892206
user136,user122,5,2024-11-05T04:07:28.892208
user136,user127,3,2024-10-06T04:07:28.892211
user137,user61,1,2025-02-06T04:07:28.892213
user137,user133,3,2025-04-02T04:07:28.892216
user137,user134,4,2025-02-17T04:07:28.892218
user137,user136,5,2024-11-27T04:07:28.892221
user137,user143,4,2025-03-17T04:07:28.892223
user137,user149,5,2025-03-12T04:07:28.892226
user137,user106,4,2024-08-08T04:07:28.892228
user137,user107,5,2024-07-28T04:07:28.892231
user137,user109,3,2024-11-19T04:07:28.892233
user137,user111,5,2024-06-25T04:07:28.892236
user137,user114,4,2024-05-22T04:07:28.892238
user137,user118,4,2024-07-16T04:07:28.892241
user137,user121,3,2024-12-10T04:07:28.892243
user137,user123,3,2024-09-06T04:07:28.892246
user137,user126,3,2024-05-28T04:07:28.892248
user137,user176,1,2024-04-23T04:07:28.892251
user137,user197,2,2025-04-08T04:07:28.892253
user138,user28,2,2024-11-03T04:07:28.892256
user138,user96,2,2025-04-16T04:07:28.892258
user138,user131,5,2024-12-01T04:07:28.892261
user138,user132,5,2025-02-14T04:07:28.892263
user138,user133,3,2024-06-01T04:07:28.892266
user138,user137,5,2025-01-22T04:07:28.892268
user138,user142,3,2024-06-24T04:07:28.892271
user138,user143,3,2024-09-11T04:07:28.892273
user138,user144,4,2025-02-10T04:07:28.892275
user138,user149,4,2024-10-30T04:07:28.892278
user138,user106,5,2024-10-08T04:07:28.892280
user138,user107,5,2024-10-11T04:07:28.892283
user138,user112,4,2025-04-01T04:07:28.892285
user138,user113,3,2025-02-21T04:07:28.892288
user138,user115,3,2024-06-15T04:07:28.892290
user138,user119,3,2025-03-02T04:07:28.892293
user138,user126,4,2024-06-26T04:07:28.892295
user139,user129,3,2024-11-14T04:07:28.892304
user139,user132,5,2024-11-23T04:07:28.892307
user139,user133,5,2025-03-24T04:07:28.892309
user139,user137,3,2024-07-01T04:07:28.892312
user139,user138,4,2024-07-10T04:07:28.892315
user139,user144,5,2024-09-16T04:07:28.892317
user139,user145,5,2024-10-09T04:07:28.892319
user139,user149,5,2024-06-10T04:07:28.892322
user139,user152,3,2024-12-11T04:07:28.892324
user139,user107,4,2025-01-26T04:07:28.892327
user139,user113,4,2025-01-13T04:07:28.892330
user139,user121,5,2025-04-12T04:07:28.892332
user139,user122,5,2024-06-08T04:07:28.892335
user139,user124,4,2024-05-04T04:07:28.892337
user139,user125,5,2024-04-25T04:07:28.892340
user139,user126,3,2024-06-08T04:07:28.892342
user140,user40,1,2025-03-06T04:07:28.892345
user140,user129,3,2024-08-31T04:07:28.892347
user140,user136,5,2024-10-05T04:07:28.892350
user140,user139,3,2024-11-13T04:07:28.892352
user140,user141,4,2024-12-11T04:07:28.892355
user140,user144,5,2025-02-02T04:07:28.892357
user140,user145,4,2024-05-26T04:07:28.892360
user140,user150,4,2024-05-28T04:07:28.892362
user140,user106,3,2024-12-08T04:07:28.892365
user140,user107,3,2024-10-26T04:07:28.892367
user140,user109,4,2025-03-12T04:07:28.892370
user140,user111,5,2025-04-06T04:07:28.892372
user140,user113,4,2025-01-23T04:07:28.892375
user140,user118,4,2025-02-03T04:07:28.892377
user140,user119,4,2024-11-19T04:07:28.892380
user140,user124,5,2024-06-11T04:07:28.892382
user140,user125,3,2025-04-20T04:07:28.892385
user140,user128,5,2024-10-25T04:07:28.892387
user141,user36,1,2024-11-09T04:07:28.892390
user141,user90,1,2024-06-13T04:07:28.892393
user141,user132,3,2025-04-06T04:07:28.892395
user141,user136,5,2025-01-04T04:07:28.892398
user141,user142,3,2024-06-10T04:07:28.892400
user141,user143,3,2025-03-02T04:07:28.892403
user141,user145,4,2024-10-19T04:07:28.892405
user141,user152,3,2024-10-25T04:07:28.892407
user141,user107,5,2024-11-01T04:07:28.892410
user141,user109,5,2024-11-26T04:07:28.892412
user141,user111,3,2024-12-28T04:07:28.892415
user141,user112,3,2025-03-10T04:07:28.892417
user141,user120,5,2024-11-28T04:07:28.892420
user141,user121,5,2024-06-29T04:07:28.892422
user141,user122,3,2024-10-13T04:07:28.892425
user141,user123,4,2024-05-30T04:07:28.892427
user141,user124,3,2025-01-09T04:07:28.892430
user141,user125,3,2024-09-08T04:07:28.892432
user141,user127,5,2025-02-23T04:07:28.892435
user142,user4,1,2025-04-18T04:07:28.892438
user142,user50,1,2024-09-27T04:07:28.892440
user142,user65,2,2025-03-11T04:07:28.892443
user142,user137,5,2024-04-26T04:07:28.892445
user142,user145,3,2024-08-14T04:07:28.892448
user142,user110,3,2024-12-12T04:07:28.892450
user142,user113,3,2024-11-13T04:07:28.892453
user142,user114,4,2025-02-10T04:07:28.892455
user142,user121,5,2025-02-08T04:07:28.892457
user143,user65,2,2024-10-27T04:07:28.892462
user143,user129,5,2024-10-22T04:07:28.892465
user143,user131,5,2025-01-31T04:07:28.892468
user143,user133,3,2024-11-13T04:07:28.892470
user143,user134,4,2024-04-24T04:07:28.892473
user143,user136,4,2025-03-30T04:07:28.892475
user143,user140,3,2025-03-06T04:07:28.892478
user143,user141,5,2024-12-04T04:07:28.892480
user143,user144,4,2025-02-14T04:07:28.892482
user143,user145,5,2025-04-16T04:07:28.892485
user143,user147,4,2024-10-04T04:07:28.892487
user143,user152,5,2024-06-15T04:07:28.892490
user143,user114,4,2025-03-10T04:07:28.892493
user143,user115,5,2024-12-31T04:07:28.892497
user143,user117,3,2024-09-28T04:07:28.892500
user143,user119,3,2024-10-13T04:07:28.892503
user143,user122,3,2024-10-10T04:07:28.892505
user143,user124,5,2025-01-13T04:07:28.892508
user143,user125,3,2025-03-06T04:07:28.892510
user144,user7,2,2024-08-27T04:07:28.892513
user144,user130,3,2024-10-21T04:07:28.892516
user144,user132,4,2024-05-15T04:07:28.892518
user144,user133,4,2024-12-15T04:07:28.892521
user144,user134,5,2024-12-17T04:07:28.892523
user144,user150,4,2024-11-19T04:07:28.892525
user144,user107,4,2024-08-27T04:07:28.892528
user144,user109,3,2024-12-07T04:07:28.892530
user144,user118,3,2024-10-15T04:07:28.892533
user144,user120,5,2024-08-25T04:07:28.892537
user144,user122,5,2025-02-03T04:07:28.892540
user144,user158,1,2024-09-14T04:07:28.892542
user144,user166,1,2024-09-02T04:07:28.892546
user145,user1,2,2024-10-03T04:07:28.892549
user145,user11,1,2024-10-24T04:07:28.892551
user145,user130,4,2025-01-22T04:07:28.892554
user145,user132,4,2024-10-05T04:07:28.892556
user145,user133,4,2024-12-06T04:07:28.892559
user145,user134,3,2024-11-09T04:07:28.892561
user145,user139,3,2024-07-28T04:07:28.892564
user145,user140,3,2024-11-24T04:07:28.892566
user145,user141,5,2024-06-04T04:07:28.892569
user145,user142,5,2024-07-06T04:07:28.892571
user145,user146,3,2025-01-13T04:07:28.892574
user145,user150,3,2024-06-25T04:07:28.892576
user145,user151,3,2024-12-09T04:07:28.892579
user145,user152,3,2024-11-10T04:07:28.892581
user145,user107,3,2024-08-29T04:07:28.892584
user145,user115,4,2024-08-06T04:07:28.892586
user145,user118,4,2025-01-03T04:07:28.892589
user145,user121,3,2024-07-01T04:07:28.892591
user145,user126,3,2024-12-02T04:07:28.892594
user146,user41,2,2024-04-23T04:07:28.892596
user146,user67,1,2025-02-19T04:07:28.892599
user146,user131,4,2025-03-26T04:07:28.892603
user146,user132,3,2024-11-27T04:07:28.892610
user146,user137,3,2025-01-02T04:07:28.892613
user146,user138,5,2024-05-24T04:07:28.892616
user146,user144,3,2024-06-02T04:07:28.892619
user146,user147,4,2024-05-19T04:07:28.892621
user146,user149,3,2024-05-09T04:07:28.892624
user146,user150,5,2024-06-25T04:07:28.892627
user146,user107,4,2025-02-05T04:07:28.892629
user146,user108,4,2025-03-14T04:07:28.892631
user146,user111,3,2024-05-21T04:07:28.892636
user146,user112,5,2025-04-06T04:07:28.892638
user146,user120,4,2024-08-29T04:07:28.892641
user146,user126,4,2025-02-24T04:07:28.892644
user146,user127,4,2024-09-01T04:07:28.892649
user146,user159,1,2024-07-28T04:07:28.892655
user147,user44,1,2025-04-16T04:07:28.892660
user147,user129,5,2024-05-01T04:07:28.892796
user147,user132,4,2024-05-19T04:07:28.892802
user147,user139,5,2024-12-01T04:07:28.892807
user147,user140,5,2024-11-19T04:07:28.892811
user147,user141,5,2024-10-24T04:07:28.892815
user147,user142,3,2024-11-20T04:07:28.892819
user147,user143,4,2024-10-11T04:07:28.892823
user147,user146,5,2025-01-25T04:07:28.892827
user147,user109,4,2024-05-29T04:07:28.892833
user147,user119,5,2025-02-20T04:07:28.892839
user147,user123,5,2025-01-20T04:07:28.892843
user147,user126,5,2025-01-14T04:07:28.892847
user148,user131,5,2025-02-23T04:07:28.892853
user148,user134,4,2024-07-15T04:07:28.892858
user148,user143,3,2024-06-18T04:07:28.892862
user148,user150,3,2024-06-29T04:07:28.892867
user148,user151,3,2024-06-03T04:07:28.892872
user148,user106,5,2024-07-06T04:07:28.892876
user148,user108,3,2025-03-17T04:07:28.892882
user148,user110,5,2025-01-04T04:07:28.892887
user148,user117,3,2025-01-03T04:07:28.892891
user148,user118,4,2024-11-21T04:07:28.892896
user148,user120,5,2024-09-06T04:07:28.892901
user148,user121,4,2025-02-10T04:07:28.892906
user148,user122,5,2024-07-26T04:07:28.892910
user148,user125,5,2024-06-09T04:07:28.892918
user148,user128,4,2025-03-26T04:07:28.892921
user148,user153,1,2024-07-03T04:07:28.892930
user149,user3,2,2024-05-24T04:07:28.892934
user149,user140,5,2024-09-11T04:07:28.892937
user149,user141,5,2024-09-10T04:07:28.892940
user149,user142,3,2025-03-22T04:07:28.892942
user149,user150,5,2024-05-02T04:07:28.892945
user149,user151,5,2024-07-28T04:07:28.892949
user149,user109,5,2025-03-04T04:07:28.892952
user149,user110,3,2025-01-15T04:07:28.892954
user149,user113,5,2025-03-07T04:07:28.892957
user149,user115,3,2024-12-16T04:07:28.892959
user149,user117,5,2025-01-08T04:07:28.892962
user149,user119,5,2024-07-01T04:07:28.892964
user149,user120,4,2024-11-16T04:07:28.892967
user149,user122,5,2025-03-05T04:07:28.892969
user149,user125,3,2024-05-17T04:07:28.892973
user149,user126,4,2024-12-02T04:07:28.892976
user150,user136,3,2024-11-18T04:07:28.892979
user150,user137,4,2024-12-31T04:07:28.892981
user150,user139,3,2025-01-09T04:07:28.892984
user150,user140,5,2025-02-07T04:07:28.892987
user150,user143,4,2025-03-30T04:07:28.892989
user150,user147,3,2024-07-04T04:07:28.892992
user150,user148,5,2024-08-08T04:07:28.892995
user150,user108,5,2024-10-14T04:07:28.892997
user150,user110,4,2025-01-30T04:07:28.893000
user150,user112,5,2025-03-23T04:07:28.893002
user150,user116,4,2024-05-15T04:07:28.893005
user150,user118,4,2025-03-01T04:07:28.893007
user150,user160,1,2024-05-26T04:07:28.893010
user151,user129,4,2025-01-14T04:07:28.893014
user151,user133,4,2024-07-31T04:07:28.893017
user151,user134,5,2025-01-29T04:07:28.893020
user151,user140,4,2024-06-07T04:07:28.893022
user151,user141,3,2024-04-29T04:07:28.893025
user151,user148,4,2024-04-28T04:07:28.893027
user151,user150,4,2024-07-08T04:07:28.893030
user151,user152,4,2024-09-29T04:07:28.893032
user151,user106,3,2024-08-12T04:07:28.893035
user151,user113,5,2024-05-31T04:07:28.893037
user151,user115,5,2024-09-01T04:07:28.893040
user151,user116,4,2024-06-08T04:07:28.893042
user151,user126,4,2025-04-14T04:07:28.893049
user151,user127,3,2024-10-12T04:07:28.893051
user152,user130,4,2024-10-03T04:07:28.893054
user152,user140,5,2024-05-06T04:07:28.893056
user152,user143,3,2024-10-03T04:07:28.893059
user152,user146,4,2024-09-22T04:07:28.893062
user152,user148,5,2025-02-08T04:07:28.893064
user152,user149,3,2024-06-15T04:07:28.893067
user152,user111,5,2025-03-11T04:07:28.893069
user152,user114,4,2025-01-03T04:07:28.893072
user152,user115,5,2024-08-23T04:07:28.893074
user106,user17,1,2025-02-02T04:07:28.893077
user106,user131,4,2024-05-09T04:07:28.893080
user106,user134,4,2024-11-02T04:07:28.893082
user106,user142,5,2024-11-26T04:07:28.893085
user106,user144,3,2025-01-16T04:07:28.893088
user106,user149,5,2025-03-02T04:07:28.893092
user106,user150,4,2024-07-23T04:07:28.893095
user106,user108,3,2024-07-31T04:07:28.893098
user106,user110,5,2024-08-29T04:07:28.893102
user106,user112,4,2025-04-19T04:07:28.893104
user106,user115,5,2024-08-20T04:07:28.893107
user106,user120,4,2025-02-18T04:07:28.893109
user106,user124,5,2024-08-17T04:07:28.893112
user106,user125,4,2024-11-04T04:07:28.893114
user107,user130,5,2024-09-03T04:07:28.893117
user107,user131,4,2024-10-11T04:07:28.893120
user107,user133,5,2024-08-16T04:07:28.893122
user107,user144,5,2024-04-23T04:07:28.893125
user107,user146,5,2025-04-04T04:07:28.893127
user107,user148,4,2024-06-17T04:07:28.893130
user107,user151,5,2024-08-08T04:07:28.893133
user107,user106,4,2025-04-22T04:07:28.893135
user107,user108,5,2024-08-08T04:07:28.893138
user107,user114,3,2025-02-28T04:07:28.893140
